t 		 H 		 V 		 T 		 P 
0.010	2.12521E+02	-1.02993E+02	9.37481E+02	0.00000E+00
0.020	2.12490E+02	-1.00434E+02	9.29786E+02	0.00000E+00
0.030	2.12443E+02	-9.57362E+01	9.15688E+02	0.00000E+00
0.040	2.12389E+02	-8.83821E+01	8.93675E+02	0.00000E+00
0.050	2.12348E+02	-7.78396E+01	8.62229E+02	0.00000E+00
0.060	2.12358E+02	-6.38803E+01	8.20782E+02	0.00000E+00
0.070	2.12462E+02	-4.71046E+01	7.71244E+02	0.00000E+00
0.080	2.12665E+02	-2.94903E+01	7.19512E+02	0.00000E+00
0.090	2.12887E+02	-1.43543E+01	6.75197E+02	0.00000E+00
0.100	2.12993E+02	-5.09762E+00	6.48008E+02	0.00000E+00
0.110	2.12933E+02	-3.34663E+00	6.42627E+02	0.00000E+00
0.120	2.12772E+02	-8.21333E+00	6.56609E+02	0.00000E+00
0.130	2.12604E+02	-1.71779E+01	6.82747E+02	0.00000E+00
0.140	2.12487E+02	-2.74754E+01	7.12996E+02	0.00000E+00
0.150	2.12432E+02	-3.70060E+01	7.41150E+02	0.00000E+00
0.160	2.12424E+02	-4.45866E+01	7.63652E+02	0.00000E+00
0.170	2.12446E+02	-4.97973E+01	7.79198E+02	0.00000E+00
0.180	2.12482E+02	-5.27229E+01	7.88000E+02	0.00000E+00
0.190	2.12529E+02	-5.37587E+01	7.91217E+02	0.00000E+00
0.200	2.12582E+02	-5.35048E+01	7.90620E+02	0.00000E+00
0.210	2.12632E+02	-5.26816E+01	7.88323E+02	0.00000E+00
0.220	2.12664E+02	-5.19728E+01	7.86310E+02	0.00000E+00
0.230	2.12667E+02	-5.17939E+01	7.85788E+02	0.00000E+00
0.240	2.12650E+02	-5.21578E+01	7.86820E+02	0.00000E+00
0.250	2.12633E+02	-5.27879E+01	7.88640E+02	0.00000E+00
0.260	2.12624E+02	-5.33675E+01	7.90337E+02	0.00000E+00
0.270	2.12625E+02	-5.37010E+01	7.91330E+02	0.00000E+00
0.280	2.12630E+02	-5.37278E+01	7.91426E+02	0.00000E+00
0.290	2.12637E+02	-5.34680E+01	7.90674E+02	0.00000E+00
0.300	2.12644E+02	-5.29740E+01	7.89226E+02	0.00000E+00
0.310	2.12650E+02	-5.23067E+01	7.87261E+02	0.00000E+00
0.320	2.12655E+02	-5.15262E+01	7.84958E+02	0.00000E+00
0.330	2.12660E+02	-5.06881E+01	7.82481E+02	0.00000E+00
0.340	2.12663E+02	-4.98377E+01	7.79963E+02	0.00000E+00
0.350	2.12665E+02	-4.90061E+01	7.77498E+02	0.00000E+00
0.360	2.12666E+02	-4.82080E+01	7.75129E+02	0.00000E+00
0.370	2.12665E+02	-4.74433E+01	7.72856E+02	0.00000E+00
0.380	2.12665E+02	-4.67010E+01	7.70649E+02	0.00000E+00
0.390	2.12664E+02	-4.59656E+01	7.68463E+02	0.00000E+00
0.400	2.12664E+02	-4.52214E+01	7.66250E+02	0.00000E+00
0.410	2.12664E+02	-4.44562E+01	7.63976E+02	0.00000E+00
0.420	2.12664E+02	-4.36627E+01	7.61619E+02	0.00000E+00
