t 		 H 		 V 		 T 		 P 
0.002	2.12532E+02	-1.03744E+02	9.39744E+02	0.00000E+00
0.004	2.12532E+02	-1.03657E+02	9.39486E+02	0.00000E+00
0.006	2.12532E+02	-1.03504E+02	9.39031E+02	0.00000E+00
0.008	2.12531E+02	-1.03283E+02	9.38375E+02	0.00000E+00
0.010	2.12531E+02	-1.02994E+02	9.37514E+02	0.00000E+00
0.012	2.12531E+02	-1.02634E+02	9.36444E+02	0.00000E+00
0.014	2.12531E+02	-1.02201E+02	9.35157E+02	0.00000E+00
0.016	2.12531E+02	-1.01693E+02	9.33647E+02	0.00000E+00
0.018	2.12530E+02	-1.01107E+02	9.31905E+02	0.00000E+00
0.020	2.12530E+02	-1.00439E+02	9.29921E+02	0.00000E+00
0.022	2.12530E+02	-9.96872E+01	9.27685E+02	0.00000E+00
0.024	2.12529E+02	-9.88465E+01	9.25186E+02	0.00000E+00
0.026	2.12529E+02	-9.79133E+01	9.22412E+02	0.00000E+00
0.028	2.12529E+02	-9.68833E+01	9.19350E+02	0.00000E+00
0.030	2.12528E+02	-9.57522E+01	9.15988E+02	0.00000E+00
0.032	2.12528E+02	-9.45154E+01	9.12312E+02	0.00000E+00
0.034	2.12527E+02	-9.31683E+01	9.08308E+02	0.00000E+00
0.036	2.12527E+02	-9.17064E+01	9.03963E+02	0.00000E+00
0.038	2.12526E+02	-9.01253E+01	8.99264E+02	0.00000E+00
0.040	2.12526E+02	-8.84205E+01	8.94197E+02	0.00000E+00
0.042	2.12526E+02	-8.65882E+01	8.88752E+02	0.00000E+00
0.044	2.12525E+02	-8.46249E+01	8.82917E+02	0.00000E+00
0.046	2.12525E+02	-8.25274E+01	8.76684E+02	0.00000E+00
0.048	2.12525E+02	-8.02937E+01	8.70046E+02	0.00000E+00
0.050	2.12524E+02	-7.79222E+01	8.62999E+02	0.00000E+00
0.052	2.12524E+02	-7.54129E+01	8.55543E+02	0.00000E+00
0.054	2.12524E+02	-7.27667E+01	8.47680E+02	0.00000E+00
0.056	2.12524E+02	-6.99862E+01	8.39418E+02	0.00000E+00
0.058	2.12525E+02	-6.70755E+01	8.30771E+02	0.00000E+00
0.060	2.12525E+02	-6.40408E+01	8.21755E+02	0.00000E+00
0.062	2.12525E+02	-6.08905E+01	8.12396E+02	0.00000E+00
0.064	2.12526E+02	-5.76350E+01	8.02725E+02	0.00000E+00
