t 		 H 		 V 		 T 		 P 
0.010	2.44952E+03	-6.60210E+02	1.99581E+03	0.00000E+00
0.020	2.44950E+03	-6.03880E+02	1.95965E+03	0.00000E+00
0.030	2.44946E+03	-4.84602E+02	1.88307E+03	0.00000E+00
0.040	2.44943E+03	-2.65949E+02	1.74272E+03	0.00000E+00
0.050	2.44951E+03	5.16291E+01	1.53895E+03	0.00000E+00
0.060	2.44960E+03	3.32630E+02	1.35867E+03	0.00000E+00
0.070	2.44957E+03	4.39075E+02	1.29033E+03	0.00000E+00
0.080	2.44951E+03	4.08727E+02	1.30977E+03	0.00000E+00
0.090	2.44949E+03	3.39413E+02	1.35424E+03	0.00000E+00
0.100	2.44950E+03	2.78010E+02	1.39366E+03	0.00000E+00
0.110	2.44950E+03	2.30038E+02	1.42444E+03	0.00000E+00
0.120	2.44952E+03	1.97740E+02	1.44518E+03	0.00000E+00
0.130	2.44953E+03	1.65808E+02	1.46569E+03	0.00000E+00
0.140	2.44953E+03	1.14772E+02	1.49844E+03	0.00000E+00
0.150	2.44952E+03	4.96879E+01	1.54020E+03	0.00000E+00
0.160	2.44951E+03	-7.93059E+00	1.57718E+03	0.00000E+00
0.170	2.44952E+03	-4.53416E+01	1.60119E+03	0.00000E+00
0.180	2.44953E+03	-6.51818E+01	1.61393E+03	0.00000E+00
0.190	2.44954E+03	-8.00597E+01	1.62349E+03	0.00000E+00
0.200	2.44953E+03	-1.02511E+02	1.63789E+03	0.00000E+00
0.210	2.44953E+03	-1.27137E+02	1.65369E+03	0.00000E+00
0.220	2.44953E+03	-1.44374E+02	1.66476E+03	0.00000E+00
0.230	2.44954E+03	-1.61481E+02	1.67574E+03	0.00000E+00
0.240	2.44953E+03	-1.84236E+02	1.69035E+03	0.00000E+00
0.250	2.44953E+03	-2.03065E+02	1.70243E+03	0.00000E+00
0.260	2.44953E+03	-2.09204E+02	1.70637E+03	0.00000E+00
0.270	2.44954E+03	-2.08437E+02	1.70588E+03	0.00000E+00
0.280	2.44954E+03	-2.10752E+02	1.70737E+03	0.00000E+00
0.290	2.44954E+03	-2.17163E+02	1.71148E+03	0.00000E+00
0.300	2.44954E+03	-2.24600E+02	1.71626E+03	0.00000E+00
0.310	2.44954E+03	-2.30527E+02	1.72006E+03	0.00000E+00
