t 		 H 		 V 		 T 		 P 
0.010	1.66802E+03	-6.64426E+02	1.49696E+03	0.00000E+00
0.020	1.66801E+03	-6.24044E+02	1.47103E+03	0.00000E+00
0.030	1.66799E+03	-5.43638E+02	1.41942E+03	0.00000E+00
0.040	1.66797E+03	-4.04574E+02	1.33015E+03	0.00000E+00
0.050	1.66799E+03	-1.97870E+02	1.19750E+03	0.00000E+00
0.060	1.66805E+03	3.00980E+01	1.05124E+03	0.00000E+00
0.070	1.66808E+03	1.81104E+02	9.54334E+02	0.00000E+00
0.080	1.66805E+03	2.18497E+02	9.30316E+02	0.00000E+00
0.090	1.66801E+03	1.86475E+02	9.50848E+02	0.00000E+00
0.100	1.66801E+03	1.37706E+02	9.82142E+02	0.00000E+00
0.110	1.66801E+03	9.44267E+01	1.00992E+03	0.00000E+00
0.120	1.66801E+03	6.02688E+01	1.03184E+03	0.00000E+00
0.130	1.66802E+03	3.64679E+01	1.04712E+03	0.00000E+00
0.140	1.66803E+03	1.48121E+01	1.06103E+03	0.00000E+00
0.150	1.66803E+03	-1.74250E+01	1.08172E+03	0.00000E+00
0.160	1.66803E+03	-6.14923E+01	1.11000E+03	0.00000E+00
0.170	1.66802E+03	-1.06211E+02	1.13870E+03	0.00000E+00
0.180	1.66802E+03	-1.40741E+02	1.16086E+03	0.00000E+00
0.190	1.66802E+03	-1.61716E+02	1.17432E+03	0.00000E+00
0.200	1.66803E+03	-1.73619E+02	1.18196E+03	0.00000E+00
0.210	1.66803E+03	-1.86379E+02	1.19016E+03	0.00000E+00
0.220	1.66803E+03	-2.05309E+02	1.20230E+03	0.00000E+00
0.230	1.66802E+03	-2.22697E+02	1.21346E+03	0.00000E+00
0.240	1.66803E+03	-2.31188E+02	1.21891E+03	0.00000E+00
0.250	1.66803E+03	-2.33548E+02	1.22043E+03	0.00000E+00
0.260	1.66803E+03	-2.35862E+02	1.22192E+03	0.00000E+00
0.270	1.66803E+03	-2.40171E+02	1.22468E+03	0.00000E+00
0.280	1.66803E+03	-2.44395E+02	1.22739E+03	0.00000E+00
0.290	1.66804E+03	-2.48168E+02	1.22981E+03	0.00000E+00
0.300	1.66804E+03	-2.53565E+02	1.23328E+03	0.00000E+00
0.310	1.66804E+03	-2.61152E+02	1.23815E+03	0.00000E+00
0.320	1.66804E+03	-2.69466E+02	1.24348E+03	0.00000E+00
0.330	1.66804E+03	-2.76769E+02	1.24817E+03	0.00000E+00
0.340	1.66804E+03	-2.81927E+02	1.25148E+03	0.00000E+00
0.350	1.66804E+03	-2.84237E+02	1.25296E+03	0.00000E+00
0.360	1.66804E+03	-2.83049E+02	1.25220E+03	0.00000E+00
